filepath,label,source,cough_source,noise_source,snr_db
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00605__snr5__cough_ALA_E_2_2020-09-30_01-15-52_167__rank005__p0.968__317.50-320.80__noise_ALA_000347_oldv1_rank080_p0.777_src286.40-287.40_clip286.40-287.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-15-52_167__rank005__p0.968__317.50-320.80.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank080_p0.777_src286.40-287.40_clip286.40-287.40.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00606__snr0__cough_ALA_E_2_2020-09-30_00-09-47_321__rank017__p0.962__76.90-79.30__noise_ALA_000347_oldv1_rank067_p0.787_src336.50-337.50_clip336.50-337.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-09-47_321__rank017__p0.962__76.90-79.30.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank067_p0.787_src336.50-337.50_clip336.50-337.50.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00607__snr10__cough_ALA_E_2_2020-09-30_01-15-52_167__rank007__p0.964__159.80-161.50__noise_ALA_000347_oldv1_rank080_p0.613_src90.50-91.50_clip90.50-91.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-15-52_167__rank007__p0.964__159.80-161.50.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank080_p0.613_src90.50-91.50_clip90.50-91.50.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00608__snr10__cough_ALA_000347_v2_rank011_p0.912_src280.90-281.90_clip280.90-281.90__noise_ALA_E_2_2020-09-30_01-15-52_167__rank010__p0.961__165.30-167.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_v2_rank011_p0.912_src280.90-281.90_clip280.90-281.90.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\mixed_noise\ALA_E_2_2020-09-30_01-15-52_167__rank010__p0.961__165.30-167.50.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00609__snr10__cough_ALA_000347_v2_rank035_p0.773_src352.90-353.90_clip352.90-353.90__noise_ALA_000347_rank027_p0.831_src190.80-191.80_clip190.80-191.80.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_v2_rank035_p0.773_src352.90-353.90_clip352.90-353.90.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank027_p0.831_src190.80-191.80_clip190.80-191.80.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00610__snr0__cough_ALA_000347_oldv1_rank070_p0.786_src165.80-166.80_clip165.80-166.80__noise_ALA_E_2_2020-09-30_01-09-51_828__rank011__p0.962__154.20-156.30.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank070_p0.786_src165.80-166.80_clip165.80-166.80.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_01-09-51_828__rank011__p0.962__154.20-156.30.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00611__snr5__cough_ALA_000347_oldv1_rank016_p0.869_src185.90-186.90_clip185.90-186.90__noise_ALA_E_2_2020-09-30_00-45-49_855__rank002__p0.967__232.70-234.60.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank016_p0.869_src185.90-186.90_clip185.90-186.90.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-45-49_855__rank002__p0.967__232.70-234.60.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00612__snr0__cough_ALA_000347_oldv1_rank032_p0.812_src46.60-47.60_clip46.60-47.60__noise_ALA_E_2_2020-09-30_01-03-51_362__rank019__p0.898__294.00-296.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank032_p0.812_src46.60-47.60_clip46.60-47.60.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-03-51_362__rank019__p0.898__294.00-296.00.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00613__snr0__cough_ALA_000347_oldv1_rank004_p0.908_src43.30-44.30_clip43.30-44.30__noise_ALA_000347_v2_rank027_p0.820_src209.10-210.10_clip209.10-210.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank004_p0.908_src43.30-44.30_clip43.30-44.30.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank027_p0.820_src209.10-210.10_clip209.10-210.10.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00614__snr10__cough_ALA_000347_oldv1_rank077_p0.675_src98.20-99.20_clip98.20-99.20__noise_ALA_000347_oldv1_rank016_p0.847_src33.90-34.90_clip33.90-34.90.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank077_p0.675_src98.20-99.20_clip98.20-99.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank016_p0.847_src33.90-34.90_clip33.90-34.90.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00615__snr5__cough_ALA_E_2_2020-09-30_01-15-52_167__rank005__p0.968__317.50-320.80__noise_ALA_000347_oldv1_rank023_p0.823_src315.20-316.20_clip315.20-316.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-15-52_167__rank005__p0.968__317.50-320.80.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank023_p0.823_src315.20-316.20_clip315.20-316.20.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00616__snr10__cough_ALA_000347_oldv1_rank029_p0.815_src47.90-48.90_clip47.90-48.90__noise_ALA_000347_oldv1_rank072_p0.782_src168.70-169.70_clip168.70-169.70.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank029_p0.815_src47.90-48.90_clip47.90-48.90.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank072_p0.782_src168.70-169.70_clip168.70-169.70.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00617__snr5__cough_ALA_E_2_2020-09-30_00-03-47_130__rank004__p0.997__145.50-147.80__noise_sample01_rank004_p0.955_src156.10-157.10_clip156.10-157.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-03-47_130__rank004__p0.997__145.50-147.80.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\sample01_rank004_p0.955_src156.10-157.10_clip156.10-157.10.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00618__snr0__cough_ALA_E_2_2020-09-30_00-57-50_867__rank016__p0.861__130.30-132.20__noise_ALA_000347_v2_rank023_p0.831_src307.60-308.60_clip307.60-308.60.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-57-50_867__rank016__p0.861__130.30-132.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank023_p0.831_src307.60-308.60_clip307.60-308.60.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00619__snr5__cough_ALA_000347_oldv1_rank024_p0.725_src355.60-356.60_clip355.60-356.60__noise_ALA_E_2_2020-09-30_00-45-49_855__rank016__p0.883__203.80-205.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank024_p0.725_src355.60-356.60_clip355.60-356.60.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-45-49_855__rank016__p0.883__203.80-205.50.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00620__snr0__cough_ALA_000347_rank073_p0.727_src280.00-281.00_clip280.00-281.00__noise_ALA_000347_v2_rank025_p0.801_src307.60-308.60_clip307.60-308.60.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_rank073_p0.727_src280.00-281.00_clip280.00-281.00.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank025_p0.801_src307.60-308.60_clip307.60-308.60.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00621__snr5__cough_ALA_000347_rank066_p0.746_src303.10-304.10_clip303.10-304.10__noise_ALA_E_2_2020-09-30_00-45-49_855__rank004__p0.944__359.10-361.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_rank066_p0.746_src303.10-304.10_clip303.10-304.10.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_00-45-49_855__rank004__p0.944__359.10-361.10.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00622__snr0__cough_ALA_E_2_2020-09-30_01-03-51_362__rank004__p0.992__245.20-248.60__noise_ALA_E_2_2020-09-29_23-57-46_617__rank013__p0.985__200.80-202.70.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-03-51_362__rank004__p0.992__245.20-248.60.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\mixed_noise\ALA_E_2_2020-09-29_23-57-46_617__rank013__p0.985__200.80-202.70.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00623__snr0__cough_ALA_000347_v2_rank005_p0.949_src354.30-355.30_clip354.30-355.30__noise_sample01_rank001_p0.991_src97.00-98.00_clip97.00-98.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_v2_rank005_p0.949_src354.30-355.30_clip354.30-355.30.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\sample01_rank001_p0.991_src97.00-98.00_clip97.00-98.00.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00624__snr0__cough_ALA_000347_oldv1_rank013_p0.947_src100.90-101.90_clip100.90-101.90__noise_ALA_E_2_2020-09-30_00-45-49_855__rank002__p0.967__232.70-234.60.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank013_p0.947_src100.90-101.90_clip100.90-101.90.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-45-49_855__rank002__p0.967__232.70-234.60.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00625__snr0__cough_ALA_000347_rank046_p0.774_src318.20-319.20_clip318.20-319.20__noise_ALA_000347_oldv1_rank016_p0.858_src87.70-88.70_clip87.70-88.70.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_rank046_p0.774_src318.20-319.20_clip318.20-319.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank016_p0.858_src87.70-88.70_clip87.70-88.70.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00626__snr5__cough_ALA_000347_oldv1_rank078_p0.648_src107.00-108.00_clip107.00-108.00__noise_ALA_E_2_2020-09-30_01-39-53_821__rank020__p0.758__173.30-174.70.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank078_p0.648_src107.00-108.00_clip107.00-108.00.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank020__p0.758__173.30-174.70.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00627__snr5__cough_ALA_000347_oldv1_rank033_p0.887_src103.60-104.60_clip103.60-104.60__noise_ALA_000347_v2_rank038_p0.770_src342.40-343.40_clip342.40-343.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank033_p0.887_src103.60-104.60_clip103.60-104.60.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank038_p0.770_src342.40-343.40_clip342.40-343.40.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00628__snr10__cough_ALA_000347_oldv1_rank027_p0.910_src4.20-5.20_clip4.20-5.20__noise_ALA_E_2_2020-09-30_01-51-54_564__rank011__p0.904__322.10-323.60.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank027_p0.910_src4.20-5.20_clip4.20-5.20.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_01-51-54_564__rank011__p0.904__322.10-323.60.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00629__snr10__cough_ALA_000347_oldv1_rank004_p0.908_src43.30-44.30_clip43.30-44.30__noise_ALA_000347_oldv1_rank030_p0.838_src87.00-88.00_clip87.00-88.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank004_p0.908_src43.30-44.30_clip43.30-44.30.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank030_p0.838_src87.00-88.00_clip87.00-88.00.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00630__snr0__cough_ALA_000347_rank045_p0.775_src4.10-5.10_clip4.10-5.10__noise_ALA_000347_oldv1_rank059_p0.711_src324.70-325.70_clip324.70-325.70.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_rank045_p0.775_src4.10-5.10_clip4.10-5.10.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank059_p0.711_src324.70-325.70_clip324.70-325.70.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00631__snr5__cough_ALA_E_2_2020-09-30_00-09-47_321__rank004__p0.978__67.40-70.00__noise_ALA_000347_v2_rank027_p0.793_src111.00-112.00_clip111.00-112.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-09-47_321__rank004__p0.978__67.40-70.00.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank027_p0.793_src111.00-112.00_clip111.00-112.00.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00632__snr10__cough_ALA_E_2_2020-09-30_00-03-47_130__rank001__p0.998__172.80-175.90__noise_ALA_E_2_2020-09-30_01-33-53_320__rank004__p0.960__61.90-64.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-03-47_130__rank001__p0.998__172.80-175.90.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_01-33-53_320__rank004__p0.960__61.90-64.50.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00633__snr10__cough_ALA_000347_oldv1_rank042_p0.817_src90.50-91.50_clip90.50-91.50__noise_ALA_E_2_2020-09-30_00-09-47_321__rank016__p0.965__228.90-230.30.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank042_p0.817_src90.50-91.50_clip90.50-91.50.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-09-47_321__rank016__p0.965__228.90-230.30.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00634__snr0__cough_ALA_E_2_2020-09-30_00-09-47_321__rank015__p0.965__287.60-289.80__noise_ALA_E_2_2020-09-30_01-09-51_828__rank006__p0.986__18.30-21.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-09-47_321__rank015__p0.965__287.60-289.80.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_01-09-51_828__rank006__p0.986__18.30-21.20.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00635__snr5__cough_ALA_000347_oldv1_rank026_p0.723_src360.30-361.30_clip360.30-361.30__noise_ALA_000347_rank076_p0.722_src121.00-122.00_clip121.00-122.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank026_p0.723_src360.30-361.30_clip360.30-361.30.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank076_p0.722_src121.00-122.00_clip121.00-122.00.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00636__snr5__cough_ALA_000347_oldv1_rank060_p0.710_src22.40-23.40_clip22.40-23.40__noise_ALA_E_2_2020-09-30_00-33-49_105__rank008__p0.955__29.90-31.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank060_p0.710_src22.40-23.40_clip22.40-23.40.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-33-49_105__rank008__p0.955__29.90-31.50.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00637__snr5__cough_ALA_000347_oldv1_rank039_p0.827_src182.90-183.90_clip182.90-183.90__noise_ALA_E_2_2020-09-30_01-15-52_167__rank015__p0.947__141.60-143.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank039_p0.827_src182.90-183.90_clip182.90-183.90.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-15-52_167__rank015__p0.947__141.60-143.50.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00638__snr10__cough_ALA_E_2_2020-09-30_00-09-47_321__rank020__p0.960__204.80-207.20__noise_ALA_000347_oldv1_rank064_p0.705_src37.70-38.70_clip37.70-38.70.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-09-47_321__rank020__p0.960__204.80-207.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank064_p0.705_src37.70-38.70_clip37.70-38.70.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00639__snr5__cough_ALA_000347_oldv1_rank024_p0.843_src18.00-19.00_clip18.00-19.00__noise_ALA_E_2_2020-09-30_00-15-47_817__rank016__p0.946__138.70-140.30.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank024_p0.843_src18.00-19.00_clip18.00-19.00.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-15-47_817__rank016__p0.946__138.70-140.30.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00640__snr5__cough_ALA_000347_oldv1_rank044_p0.736_src2.40-3.40_clip2.40-3.40__noise_ALA_000347_rank041_p0.783_src193.60-194.60_clip193.60-194.60.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank044_p0.736_src2.40-3.40_clip2.40-3.40.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank041_p0.783_src193.60-194.60_clip193.60-194.60.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00641__snr10__cough_ALA_000347_oldv1_rank043_p0.737_src160.20-161.20_clip160.20-161.20__noise_ALA_000347_oldv1_rank041_p0.851_src277.10-278.10_clip277.10-278.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank043_p0.737_src160.20-161.20_clip160.20-161.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank041_p0.851_src277.10-278.10_clip277.10-278.10.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00642__snr5__cough_ALA_000347_oldv1_rank020_p0.928_src272.20-273.20_clip272.20-273.20__noise_ALA_000347_v2_rank040_p0.778_src145.40-146.40_clip145.40-146.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank020_p0.928_src272.20-273.20_clip272.20-273.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank040_p0.778_src145.40-146.40_clip145.40-146.40.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00643__snr10__cough_ALA_000347_oldv1_rank029_p0.906_src308.30-309.30_clip308.30-309.30__noise_ALA_E_2_2020-09-30_01-09-51_828__rank017__p0.932__244.30-246.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank029_p0.906_src308.30-309.30_clip308.30-309.30.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-09-51_828__rank017__p0.932__244.30-246.50.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00644__snr0__cough_ALA_000347_oldv1_rank009_p0.878_src172.20-173.20_clip172.20-173.20__noise_ALA_000347_rank060_p0.757_src268.20-269.20_clip268.20-269.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank009_p0.878_src172.20-173.20_clip172.20-173.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank060_p0.757_src268.20-269.20_clip268.20-269.20.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00645__snr0__cough_ALA_E_2_2020-09-29_23-57-46_617__rank012__p0.986__281.50-283.40__noise_ALA_000347_oldv1_rank018_p0.553_src167.70-168.70_clip167.70-168.70.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-29_23-57-46_617__rank012__p0.986__281.50-283.40.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank018_p0.553_src167.70-168.70_clip167.70-168.70.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00646__snr0__cough_ALA_000347_oldv1_rank027_p0.910_src4.20-5.20_clip4.20-5.20__noise_ALA_E_2_2020-09-30_01-45-54_312__rank019__p0.917__141.30-142.90.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank027_p0.910_src4.20-5.20_clip4.20-5.20.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-45-54_312__rank019__p0.917__141.30-142.90.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00647__snr10__cough_ALA_000347_oldv1_rank039_p0.680_src322.90-323.90_clip322.90-323.90__noise_ALA_000347_rank061_p0.755_src191.70-192.70_clip191.70-192.70.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank039_p0.680_src322.90-323.90_clip322.90-323.90.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank061_p0.755_src191.70-192.70_clip191.70-192.70.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00648__snr10__cough_ALA_000347_oldv1_rank068_p0.700_src320.20-321.20_clip320.20-321.20__noise_ALA_E_2_2020-09-30_01-27-52_851__rank005__p0.960__328.30-330.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank068_p0.700_src320.20-321.20_clip320.20-321.20.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_01-27-52_851__rank005__p0.960__328.30-330.40.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00649__snr5__cough_ALA_E_2_2020-09-30_01-03-51_362__rank010__p0.956__248.80-251.00__noise_ALA_000347_v2_rank019_p0.832_src148.20-149.20_clip148.20-149.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-03-51_362__rank010__p0.956__248.80-251.00.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank019_p0.832_src148.20-149.20_clip148.20-149.20.wav,5.0
